snapped_at,price,market_cap,total_volume
2024-03-26 00:00:00 UTC,66.77885920561823,1400466851.6480713,254928377.71926296
2024-03-27 00:00:00 UTC,65.57911187774891,1373421982.852878,211379247.0376855
2024-03-28 00:00:00 UTC,62.150747312387686,1300170172.6591935,226658503.37960035
2024-03-29 00:00:00 UTC,63.60640884380814,1335520426.0039494,204166048.09032932
2024-03-30 00:00:00 UTC,64.01898138953206,1342407991.080751,336909462.6224238
2024-03-31 00:00:00 UTC,69.59450328512571,1461373052.5034425,397128073.39142954
2024-04-01 00:00:00 UTC,70.35504032989869,1476230368.169633,391572818.5465583
2024-04-02 00:00:00 UTC,63.93426633923607,1347447011.5366828,336555254.6239809
2024-04-03 00:00:00 UTC,58.02156125536493,1221239145.2024875,287457372.16700625
2024-04-04 00:00:00 UTC,57.759140794488964,1213682207.8849611,201998208.82919946
2024-04-05 00:00:00 UTC,63.53406848975871,1332259372.9172835,391979577.1469261
2024-04-06 00:00:00 UTC,60.528163743813394,1271229443.2414749,359325347.77027124
2024-04-07 00:00:00 UTC,71.38077590202757,1493455362.8781652,579244052.2264435
2024-04-08 00:00:00 UTC,75.50019488726826,1585426636.904349,441399208.5157305
2024-04-09 00:00:00 UTC,75.71053171484598,1594701475.6240225,404603240.42865443
2024-04-10 00:00:00 UTC,68.14597608309253,1428433107.5523903,342025175.69649017
2024-04-11 00:00:00 UTC,72.33994243887562,1519898484.306785,419359642.1486127
2024-04-12 00:00:00 UTC,70.88988489193913,1488922576.103599,419539149.8594598
2024-04-13 00:00:00 UTC,61.899254023116065,1299787787.5251088,434601297.4917472
2024-04-14 00:00:00 UTC,46.97381779794773,995530566.1026697,703960134.2983892
